tweetid,userid,user_display_name,tweet_time,Traffic,Traffic_keywords,Travel,Travel_keywords,Terrorism,Terrorism_keywords,Weather (Regular),Weather (Regular)_keywords,Weather (Extreme),Weather (Extreme)_keywords,Crime,Crime_keywords,Events,Events_keywords,Education,Education_keywords,Health,Health_keywords,Sports,Sports_keywords,Lifestyle,Lifestyle_keywords,Politics,Politics_keywords,Economy,Economy_keywords,Entertainment,Entertainment_keywords,Religion,Religion_keywords,Stock Exchange,Stock Exchange_keywords,Courthouse types stories,Courthouse types stories_keywords,City Hall types stories,City Hall types stories_keywords,Business,Business_keywords,Leisure,Leisure_keywords,Obituaries,Obituaries_keywords,2nd Amendment,2nd Amendment_keywords,Russian Sphere,Russian Sphere_keywords,Immigration,Immigration_keywords,Race,Race_keywords,State House types stories,State House types stories_keywords,Abortion,Abortion_keywords,Science,Science_keywords,Technology,Technology_keywords
812658670647541760,2620614029,Philadelphia Online,2016-12-24 13:58:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812398479712669696,2624554209,Los Angeles Daily,2016-12-23 20:44:00,0.0,(),,,,,1.0,"('sea',)",0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,1.0,"('roll',)",,,,,,,,,,,,,,,,,,,,,,
810873311135756288,3899481526,Syria Today,2016-12-19 15:43:00,0.0,(),,,,,0.0,(),0.0,(),,,1.0,"('christmas',)",,,,,,,,,,,,,,,1.0,"('christmas',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
811249639471071232,2753338899,San Antonio Top News,2016-12-20 16:39:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812469134827094016,2547141851,Chicago Daily News,2016-12-24 01:25:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('shop',)",,,,,,,,,,,,,,,,,,,,
811719060031500288,2570017414,Memphis Online,2016-12-21 23:44:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('gun',)",,,,,,,,,,,,,,
811023935911448576,2753211010,Phoenix Daily News,2016-12-20 01:42:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811568790530093056,2753146444,Cleveland Online,2016-12-21 13:47:00,1.0,"('parking',)",,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813124000000000000,2620614029,Philadelphia Online,2016-12-25 20:46:00,0.0,(),,,,,0.0,(),0.0,(),,,1.0,"('christmas',)",,,,,,,,,,,,,,,1.0,"('christmas',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
811613341265313792,2570017414,Memphis Online,2016-12-21 16:44:00,0.0,(),,,,,0.0,(),0.0,(),1.0,"('conviction',)",0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811769317801029632,2752677905,New York City Today,2016-12-22 03:04:00,0.0,(),1.0,"('park',)",,,0.0,(),,,,,,,,,,,,,1.0,"('park',)",,,,,,,,,,,,,,,,,1.0,"('park',)",,,,,,,,,,,,,,,,,,
811707652803792896,2620614029,Philadelphia Online,2016-12-21 22:59:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812459087367643136,2628066159,Houston Top News,2016-12-24 00:45:00,1.0,"('rush',)",,,,,0.0,(),0.0,(),,,1.0,"('christmas',)",,,,,,,,,,,,,,,1.0,"('christmas',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
811952544364765184,3899481526,Syria Today,2016-12-22 15:12:00,0.0,(),,,1.0,"('isi',)",0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811658570135719936,2570017414,Memphis Online,2016-12-21 19:44:00,0.0,(),,,,,0.0,(),0.0,(),1.0,"('police',)",0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811398662408568832,2743327187,Washington Online,2016-12-21 02:31:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,1.0,"('school',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811841979411787776,2630842499,San Diego Daily,2016-12-22 07:53:00,0.0,(),,,,,0.0,(),0.0,(),,,1.0,"('christmas',)",,,,,,,,,,,,,,,1.0,"('christmas',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
811308000000000000,2547141851,Chicago Daily News,2016-12-20 20:32:00,0.0,(),,,,,0.0,(),,,1.0,"('warrant',)",,,,,,,1.0,"('court',)",,,1.0,"('clinton',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811226228204171264,2547141851,Chicago Daily News,2016-12-20 15:06:00,0.0,(),,,,,0.0,(),,,,,,,,,,,,,,,,,1.0,"('worker',)",,,,,,,,,,,1.0,"('worker',)",,,,,1.0,"('bullet',)",,,,,,,,,,,,,,
811714256395763712,2484642526,Warfare Worldwide,2016-12-21 23:25:00,0.0,(),1.0,"('flight',)",,,0.0,(),,,,,,,1.0,"('test',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('russia',)",,,,,,,,,,,,
812518219256840192,2587843805,KansasCityDailyNews,2016-12-24 04:40:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,1.0,"('holiday',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
812491121624498176,2752677905,New York City Today,2016-12-24 02:52:00,0.0,(),,,,,0.0,(),,,1.0,"('cop',)",,,,,,,,,,,,,1.0,"('bank',)",,,,,,,,,,,1.0,"('bank',)",,,,,,,,,,,,,,,,,,,,
812249298905825280,2570017414,Memphis Online,2016-12-23 10:51:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812098530965942272,2752677905,New York City Today,2016-12-23 00:52:00,0.0,(),1.0,"('jetblue',)",,,0.0,(),,,,,,,,,,,,,,,1.0,"('trump',)",,,,,,,,,,,,,1.0,"('jetblue',)",,,,,,,,,,,,,,,,,,,,
811703875887566848,2620614029,Philadelphia Online,2016-12-21 22:44:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,1.0,"('education',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811589097508798464,2675966513,Dallas Top News,2016-12-21 15:08:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,1.0,"('trump',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812288738290233344,2611151319,Seattle Post,2016-12-23 13:28:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('bear',)",,,,,,,,,,,,,,,,
811042227266973696,3071479646,Baltimore Online,2016-12-20 02:55:00,0.0,(),,,,,0.0,(),0.0,(),1.0,"('police',)",0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813011485295333376,2944944427,Miami Today,2016-12-25 13:20:00,0.0,(),,,,,,,,,,,1.0,"('christmas',)",,,,,,,,,,,,,1.0,"('movie',)",1.0,"('christmas',)",,,,,,,,,1.0,"('movie',)",,,,,,,,,,,,,,,,,,
811991503132299264,2570017414,Memphis Online,2016-12-22 17:47:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811655549335044096,2547141851,Chicago Daily News,2016-12-21 19:32:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810738713617694720,2752677905,New York City Today,2016-12-19 06:49:00,0.0,(),,,,,,,,,,,1.0,"('christmas',)",,,,,,,,,,,,,1.0,"('movie',)",1.0,"('christmas',)",,,,,,,,,1.0,"('movie',)",,,,,,,,,,,,,,,,,,
812774621430824960,2587843805,KansasCityDailyNews,2016-12-24 21:39:00,0.0,(),,,,,0.0,(),0.0,(),2.0,"('police', 'robbery')",0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810964947698118656,2630842499,San Diego Daily,2016-12-19 21:48:00,0.0,(),,,,,0.0,(),,,,,,,,,,,,,,,,,1.0,"('business',)",1.0,"('business',)",,,,,,,,,1.0,"('business',)",,,,,,,,,,,,,,,,,,,,
811641455093645312,2752677905,New York City Today,2016-12-21 18:36:00,0.0,(),,,,,0.0,(),0.0,(),,,,,,,,,,,,,,,1.0,"('worker',)",,,,,,,,,,,2.0,"('manager', 'worker')",,,,,,,,,,,,,,,,,,,,
810685603201290240,2620614029,Philadelphia Online,2016-12-19 03:18:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811251346963894272,3899481526,Syria Today,2016-12-20 16:46:00,0.0,(),,,2.0,"('isi', 'shoot')",0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812309961208426496,2752677905,New York City Today,2016-12-23 14:52:00,0.0,(),,,,,0.0,(),,,,,1.0,"('christmas',)",,,,,,,,,,,,,,,1.0,"('christmas',)",,,,,,,1.0,"('shop',)",,,,,,,,,,,,,,,,,,,,
812085358452154368,3074563039,St. Louis Online,2016-12-23 00:00:00,,,,,,,1.0,"('warm',)",,,1.0,"('want',)",1.0,"('christmas',)",,,,,,,,,,,,,,,1.0,"('christmas',)",,,,,,,,,,,,,,,,,,,1.0,"('white',)",,,,,,,,
811255682230009856,2753146444,Cleveland Online,2016-12-20 17:03:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811653291604144128,2611151319,Seattle Post,2016-12-21 19:23:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,1.0,"('wage',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812308120626139136,2628066159,Houston Top News,2016-12-23 14:45:00,0.0,(),,,,,1.0,"('spring',)",0.0,(),2.0,"('arrest', 'robbery')",,,,,1.0,"('drug',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811381714559926272,2628066159,Houston Top News,2016-12-21 01:24:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,,,1.0,"('death',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810849249680363520,2753338899,San Antonio Top News,2016-12-19 14:08:00,0.0,(),,,,,0.0,(),0.0,(),,,,,,,,,,,,,2.0,"('trump', 'vote')",,,,,,,,,,,1.0,"('question',)",,,,,,,,,,,,,,,,,,,,,,
812189059879669760,2752677905,New York City Today,2016-12-23 06:52:00,0.0,(),,,1.0,"('shoot',)",0.0,(),0.0,(),,,,,,,,,1.0,"('court',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811599668832534528,2753146444,Cleveland Online,2016-12-21 15:50:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810654000000000000,2547141851,Chicago Daily News,2016-12-19 01:11:00,0.0,(),,,,,0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('poland',)",,,,,,,,,,,1.0,"('window',)"
813072402213171200,2752677905,New York City Today,2016-12-25 17:22:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811811776673316864,2630842499,San Diego Daily,2016-12-22 05:53:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810971745725411328,2611151319,Seattle Post,2016-12-19 22:15:00,0.0,(),,,,,0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('report',)",1.0,"('boeing',)",,,,,,,,,,,,,,,,,,,,
810999772328902656,2547141851,Chicago Daily News,2016-12-20 00:06:00,0.0,(),,,,,0.0,(),0.0,(),,,,,1.0,"('college',)",,,,,,,1.0,"('trump',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812005850185404416,2570017414,Memphis Online,2016-12-22 18:44:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811938474618130432,3899481526,Syria Today,2016-12-22 14:16:00,0.0,(),,,,,0.0,(),1.0,"('control',)",0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811037695183114240,2630842499,San Diego Daily,2016-12-20 02:37:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811583139889946624,2570017414,Memphis Online,2016-12-21 14:44:00,0.0,(),,,1.0,"('shoot',)",0.0,(),,,1.0,"('arrest',)",,,,,1.0,"('death',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811329444535291904,2587843805,KansasCityDailyNews,2016-12-20 21:56:00,0.0,(),,,,,0.0,(),0.0,(),1.0,"('police',)",0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812890497207377920,2495567768,San Francisco Daily,2016-12-25 05:19:00,0.0,(),1.0,"('flight',)",,,0.0,(),0.0,(),,,,,,,,,1.0,"('bound',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811392788357087232,3074563039,St. Louis Online,2016-12-21 02:08:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810974345002713088,3071479646,Baltimore Online,2016-12-19 22:25:00,0.0,(),,,,,0.0,(),,,,,,,1.0,"('college',)",,,1.0,"('close',)",,,1.0,"('trump',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811077000000000000,2753211010,Phoenix Daily News,2016-12-20 05:12:00,0.0,(),1.0,"('flight',)",,,1.0,"('sky',)",0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812356362504142848,2547141851,Chicago Daily News,2016-12-23 17:57:00,1.0,"('race',)",,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810968807045009408,2753146444,Cleveland Online,2016-12-19 22:03:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,1.0,"('obama',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812449752847622144,2753338899,San Antonio Top News,2016-12-24 00:08:00,0.0,(),,,1.0,"('bomb',)",,,,,2.0,"('detain', 'police')",1.0,"('christmas',)",,,,,,,,,,,,,,,1.0,"('christmas',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
810840908786782208,2591847731,Boston Today,2016-12-19 13:35:00,0.0,(),,,,,0.0,(),,,1.0,"('law',)",,,,,1.0,"('sex',)",,,,,,,,,,,,,,,1.0,"('law',)",,,,,,,,,,,,,,,,,,,,,,,,
811587670770073600,2547141851,Chicago Daily News,2016-12-21 15:02:00,1.0,"('vehicle',)",,,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('cook',)",,,,,,,,,,,,,,,,,,,,
811995555077488640,2537507303,El Paso Top News,2016-12-22 18:03:00,0.0,(),,,,,0.0,(),0.0,(),,,1.0,"('event',)",,,,,,,,,,,,,,,1.0,"('holiday',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
813147158652321792,2547141851,Chicago Daily News,2016-12-25 22:19:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812440431036420096,2675966513,Dallas Top News,2016-12-23 23:31:00,0.0,(),1.0,"('flight',)",,,0.0,(),,,,,,,,,1.0,"('heart',)",,,,,,,,,1.0,"('actress',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811999054737580032,2753146444,Cleveland Online,2016-12-22 18:17:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,,,,,1.0,"('coach',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811457453057515520,3074563039,St. Louis Online,2016-12-21 06:25:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,2.0,"('auction', 'tax')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810928528632008704,2675966513,Dallas Top News,2016-12-19 19:23:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,2.0,"('restaurant', 'retail')",,,,,,,,,,,,,,,,,,,,
811783915446927360,2547141851,Chicago Daily News,2016-12-22 04:02:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812324728820158464,2570017414,Memphis Online,2016-12-23 15:51:00,1.0,"('parking',)",,,,,0.0,(),0.0,(),2.0,"('homicide', 'police')",0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812757000000000000,2753338899,San Antonio Top News,2016-12-24 20:29:00,2.0,"('bus', 'collision')",,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812421050160082944,2630842499,San Diego Daily,2016-12-23 22:14:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811927644598050816,2547141851,Chicago Daily News,2016-12-22 13:33:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812134187226501120,2630842499,San Diego Daily,2016-12-23 03:14:00,0.0,(),,,,,0.0,(),0.0,(),,,1.0,"('christmas',)",,,,,,,,,,,,,,,1.0,"('christmas',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
811377438148165632,2494112058,San Jose Daily,2016-12-21 01:07:00,0.0,(),,,,,0.0,(),,,,,,,1.0,"('stanford',)",1.0,"('sexual',)",,,,,,,,,,,,,,,1.0,"('judge',)",,,,,,,,,,,,,,,,,,,,,,,,
811243614042984448,2611151319,Seattle Post,2016-12-20 16:15:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810881722640453632,2601235821,Pittsburgh Today,2016-12-19 16:17:00,0.0,(),,,,,0.0,(),,,,,,,2.0,"('department', 'level')",1.0,"('health',)",,,,,,,,,,,,,,,,,1.0,"('audit',)",,,,,,,,,,,,,,,,,,,,,,
810812550371745792,2743327187,Washington Online,2016-12-19 11:42:00,0.0,(),,,,,2.0,"('temperature', 'weather')",1.0,"('weather',)",0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811580621659193344,2495567768,San Francisco Daily,2016-12-21 14:34:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811007516633079808,2630842499,San Diego Daily,2016-12-20 00:37:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811988484596649984,3071479646,Baltimore Online,2016-12-22 17:35:00,0.0,(),,,,,1.0,"('forecast',)",,,,,1.0,"('christmas',)",,,,,,,,,,,,,,,1.0,"('christmas',)",,,,,,,,,,,,,,,,,,,1.0,"('white',)",,,,,,,,
812334297927548928,2577082467,Cincinnati Today,2016-12-23 16:29:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('research',)",,
811249897571749888,2495567768,San Francisco Daily,2016-12-20 16:40:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811182934959001600,3071479646,Baltimore Online,2016-12-20 12:14:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812203908340871168,2570017414,Memphis Online,2016-12-23 07:51:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,1.0,"('corruption',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811205840581644288,2624554209,Los Angeles Daily,2016-12-20 13:45:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811350331904954368,2753146444,Cleveland Online,2016-12-20 23:19:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810962012155105280,2547141851,Chicago Daily News,2016-12-19 21:36:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('bear',)",,,,,,,,,,,,,,,,
812120345230659584,3071479646,Baltimore Online,2016-12-23 02:19:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813064594843463680,2570017414,Memphis Online,2016-12-25 16:51:00,0.0,(),,,,,0.0,(),0.0,(),,,1.0,"('christmas',)",,,,,,,,,,,,,,,1.0,"('christmas',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
813059059331006464,2753338899,San Antonio Top News,2016-12-25 16:29:00,0.0,(),,,,,0.0,(),,,1.0,"('police',)",1.0,"('christmas',)",,,,,,,,,,,,,,,1.0,"('christmas',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
812434142147317760,2620614029,Philadelphia Online,2016-12-23 23:06:00,0.0,(),1.0,"('flight',)",,,0.0,(),,,,,,,,,1.0,"('heart',)",,,,,,,,,2.0,"('actress', 'cbs')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810702805602279424,2944944427,Miami Today,2016-12-19 04:26:00,0.0,(),,,,,0.0,(),,,,,,,,,,,,,,,1.0,"('vote',)",,,,,,,,,1.0,"('evidence',)",,,,,,,,,,,1.0,"('russia',)",,,,,,,,,,,,
810861481642389504,3899481526,Syria Today,2016-12-19 14:56:00,1.0,"('bus',)",,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811401911458992128,2620614029,Philadelphia Online,2016-12-21 02:44:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813123243020349440,2624554209,Los Angeles Daily,2016-12-25 20:44:00,0.0,(),,,1.0,"('shoot',)",0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812430446424367104,2570017414,Memphis Online,2016-12-23 22:51:00,0.0,(),,,,,0.0,(),0.0,(),2.0,"('arrest', 'burglary')",0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812721000000000000,2570017414,Memphis Online,2016-12-24 18:04:00,0.0,(),1.0,"('airport',)",,,0.0,(),,,,,1.0,"('christmas',)",,,,,,,,,,,,,,,1.0,"('christmas',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
811777622782918656,2753211010,Phoenix Daily News,2016-12-22 03:37:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('pizza',)",,,,,,,,,,,,,,,,,,
812406786116370432,2753146444,Cleveland Online,2016-12-23 21:17:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,1.0,"('trump',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812121099832086528,2752677905,New York City Today,2016-12-23 02:22:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,,,,,1.0,"('basketball',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810821274968686592,2570017414,Memphis Online,2016-12-19 12:17:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810768753684348928,2620614029,Philadelphia Online,2016-12-19 08:48:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),,,,,1.0,"('heart',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812738964092239872,2753146444,Cleveland Online,2016-12-24 19:17:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812932392495288320,3899481526,Syria Today,2016-12-25 08:06:00,0.0,(),,,1.0,"('isi',)",0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811282865061330944,2624554209,Los Angeles Daily,2016-12-20 18:51:00,0.0,(),,,,,0.0,(),0.0,(),1.0,"('police',)",0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811949215043780608,2620614029,Philadelphia Online,2016-12-22 14:59:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812188302526779392,2547141851,Chicago Daily News,2016-12-23 06:49:00,0.0,(),,,,,0.0,(),,,,,,,,,,,,,,,,,2.0,"('market', 'stock')",,,,,1.0,"('stock',)",,,,,,,,,,,,,,,,,1.0,"('asian',)",,,,,,,,
812322000000000000,2495567768,San Francisco Daily,2016-12-23 15:39:00,0.0,(),,,,,0.0,(),0.0,(),1.0,"('arrest',)",0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811541069418627072,3899481526,Syria Today,2016-12-21 11:57:00,0.0,(),,,,,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812109521938161664,2944766250,Atlanta Online,2016-12-23 01:36:00,0.0,(),,,,,0.0,(),0.0,(),1.0,"('police',)",0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
