tweetid,userid,user_display_name,tweet_time,Crime,Crime_keywords,Traffic,Traffic_keywords,Weather (Regular),Weather (Regular)_keywords,Weather (Extreme),Weather (Extreme)_keywords,Events,Events_keywords,Politics,Politics_keywords,Lifestyle,Lifestyle_keywords,Technology,Technology_keywords,Science,Science_keywords,Health,Health_keywords,City Hall types stories,City Hall types stories_keywords,Economy,Economy_keywords,Business,Business_keywords,Entertainment,Entertainment_keywords,Sports,Sports_keywords,2nd Amendment,2nd Amendment_keywords,Education,Education_keywords,Travel,Travel_keywords,Obituaries,Obituaries_keywords,Stock Exchange,Stock Exchange_keywords,Immigration,Immigration_keywords,Religion,Religion_keywords,Race,Race_keywords,Terrorism,Terrorism_keywords,Leisure,Leisure_keywords,Courthouse types stories,Courthouse types stories_keywords,Russian Sphere,Russian Sphere_keywords,State House types stories,State House types stories_keywords,Abortion,Abortion_keywords
720732000000000000,2601235821,Pittsburgh Today,2016-04-14 21:55:00,,,0.0,(),0.0,(),0.0,(),1.0,"('playoff',)",,,,,,,,,,,,,,,,,,,3.0,"('conference', 'nba', 'playoff')",,,,,,,,,,,,,,,,,,,,,,,,,,,,
720273000000000000,2630842499,San Diego Daily,2016-04-13 15:31:00,0.0,(),1.0,"('truck',)",0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719939879082196992,2494112058,San Jose Daily,2016-04-12 17:26:00,0.0,(),0.0,(),1.0,"('sky',)",0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719716481173356544,3074563039,St. Louis Online,2016-04-12 02:39:00,0.0,(),0.0,(),0.0,(),0.0,(),,,3.0,"('democrat', 'vote', 'voter')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719493593681899520,2587843805,KansasCityDailyNews,2016-04-11 11:53:00,1.0,"('accuse',)",0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720255091710689280,3899481526,Syria Today,2016-04-13 14:19:00,,,0.0,(),0.0,(),0.0,(),1.0,"('final',)",,,,,,,,,,,,,,,,,,,1.0,"('final',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
720629000000000000,3074013672,Oakland Online,2016-04-14 15:07:00,,,0.0,(),0.0,(),,,,,,,,,,,,,,,,,1.0,"('trade',)",,,1.0,"('blockbuster',)",2.0,"('draft', 'sport')",,,,,,,,,,,,,,,,,,,,,,,,,,,,
719836059408805888,2630842499,San Diego Daily,2016-04-12 10:34:00,,,0.0,(),0.0,(),,,,,,,,,,,,,,,,,1.0,"('business',)",2.0,"('business', 'steel')",1.0,"('business',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720684999008124928,2753211010,Phoenix Daily News,2016-04-14 18:47:00,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,1.0,"('trade',)",,,,,1.0,"('sport',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
721089254508486656,2630842499,San Diego Daily,2016-04-15 21:34:00,0.0,(),0.0,(),0.0,(),0.0,(),,,2.0,"('politics', 'trump')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720794851709554688,2587843805,KansasCityDailyNews,2016-04-15 02:04:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('shoot',)",,,,,,,,,,
720453162570760192,2630842499,San Diego Daily,2016-04-14 03:26:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720601287025266688,2630842499,San Diego Daily,2016-04-14 13:15:00,0.0,(),0.0,(),0.0,(),0.0,(),,,1.0,"('rally',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719868597405782016,3074563039,St. Louis Online,2016-04-12 12:43:00,,,0.0,(),0.0,(),,,,,,,,,,,,,,,,,2.0,"('business', 'price')",1.0,"('business',)",1.0,"('business',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721058000000000000,2630842499,San Diego Daily,2016-04-15 19:31:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,1.0,"('unemployment',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721288100069007360,2494112058,San Jose Daily,2016-04-16 10:44:00,1.0,"('police',)",0.0,(),0.0,(),0.0,(),,,,,,,,,,,3.0,"('clinic', 'dental', 'health')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719698352162508800,2495567768,San Francisco Daily,2016-04-12 01:27:00,0.0,(),0.0,(),0.0,(),0.0,(),,,2.0,"('obama', 'politics')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719538929406324736,2601235821,Pittsburgh Today,2016-04-11 14:53:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720462146182717440,2753211010,Phoenix Daily News,2016-04-14 04:02:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,1.0,"('sport',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
719557861202747392,2494112058,San Jose Daily,2016-04-11 16:08:00,,,0.0,(),0.0,(),0.0,(),,,1.0,"('politics',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('lawyer',)",,,,,,
719992338387324928,2601235821,Pittsburgh Today,2016-04-12 20:55:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720333387689426944,3899481526,Syria Today,2016-04-13 19:30:00,,,0.0,(),0.0,(),0.0,(),1.0,"('event',)",1.0,"('election',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720592643969814528,2601235821,Pittsburgh Today,2016-04-14 12:40:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719505862331465728,2587843805,KansasCityDailyNews,2016-04-11 12:42:00,1.0,"('juvenile',)",0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('justice',)",,,,,,
720293440756404224,2601235821,Pittsburgh Today,2016-04-13 16:51:00,,,0.0,(),0.0,(),,,1.0,"('festival',)",,,2.0,"('entertainment', 'festival')",,,,,,,,,,,,,2.0,"('entertainment', 'festival')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720645472554078208,2591847731,Boston Today,2016-04-14 16:10:00,0.0,(),0.0,(),0.0,(),0.0,(),,,3.0,"('gop', 'politics', 'trump')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720205526299230208,2611151319,Seattle Post,2016-04-13 11:02:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720426626165510144,2587843805,KansasCityDailyNews,2016-04-14 01:41:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('act',)",,
721511908050731008,2495567768,San Francisco Daily,2016-04-17 01:33:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,1.0,"('body',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719660869261471744,2611151319,Seattle Post,2016-04-11 22:58:00,,,0.0,(),0.0,(),,,,,,,1.0,"('entertainment',)",,,,,,,,,,,,,1.0,"('entertainment',)",,,,,,,,,,,,,,,,,,,,,,,1.0,"('judge',)",,,,,,
720374547564724224,2928870434,Newspeak Daily,2016-04-13 22:14:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,1.0,"('health',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721106918287089664,2587843805,KansasCityDailyNews,2016-04-15 22:44:00,,,0.0,(),0.0,(),,,,,,,,,,,,,,,,,1.0,"('business',)",1.0,"('business',)",1.0,"('business',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719572062369525760,2591847731,Boston Today,2016-04-11 17:05:00,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,1.0,"('sport',)",,,1.0,"('master',)",,,,,,,,,,,,,,,,,,,,,,,,
720864169289846784,3074563039,St. Louis Online,2016-04-15 06:39:00,,,0.0,(),0.0,(),,,,,,,,,,,,,,,,,1.0,"('business',)",1.0,"('business',)",1.0,"('business',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721147521888694272,2587843805,KansasCityDailyNews,2016-04-16 01:25:00,2.0,"('conviction', 'crime')",0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,1.0,"('court',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
720616417612050432,2601235821,Pittsburgh Today,2016-04-14 14:15:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720406219890884608,2611151319,Seattle Post,2016-04-14 00:20:00,,,0.0,(),,,,,,,,,,,,,,,,,,,1.0,"('stock',)",,,,,3.0,"('draft', 'sport', 'wnba')",,,1.0,"('senior',)",,,,,1.0,"('stock',)",,,,,,,,,,,,,,,,,,
721753000000000000,2587843805,KansasCityDailyNews,2016-04-17 17:33:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719964947585732608,2495567768,San Francisco Daily,2016-04-12 19:06:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,1.0,"('lifestyle',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720983320503267328,2495567768,San Francisco Daily,2016-04-15 14:33:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,1.0,"('medication',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719724255613587456,2753211010,Phoenix Daily News,2016-04-12 03:10:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720920268487561216,2494112058,San Jose Daily,2016-04-15 10:22:00,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,1.0,"('bank',)",3.0,"('bank', 'facebook', 'food')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720767929025822720,2630842499,San Diego Daily,2016-04-15 00:17:00,0.0,(),1.0,"('race',)",0.0,(),0.0,(),,,1.0,"('politics',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720600780588253184,2928870434,Newspeak Daily,2016-04-14 13:13:00,0.0,(),0.0,(),0.0,(),0.0,(),,,1.0,"('politics',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720984204247322624,2494112058,San Jose Daily,2016-04-15 14:36:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,1.0,"('health',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721407582431092736,2611151319,Seattle Post,2016-04-16 18:39:00,,,0.0,(),0.0,(),,,,,,,1.0,"('entertainment',)",,,,,,,,,,,,,1.0,"('entertainment',)",1.0,"('screen',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
721419260438794240,3899481526,Syria Today,2016-04-16 19:25:00,,,0.0,(),0.0,(),0.0,(),,,1.0,"('political',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('syria',)",,,,
719553026734751744,2630842499,San Diego Daily,2016-04-11 15:49:00,1.0,"('party',)",,,,,,,1.0,"('party',)",,,2.0,"('park', 'party')",,,,,,,,,,,,,,,,,,,,,1.0,"('park',)",,,,,,,,,,,,,1.0,"('park',)",,,,,,,,
720875486092460032,3899481526,Syria Today,2016-04-15 07:24:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720329193955860480,2928870434,Newspeak Daily,2016-04-13 19:13:00,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,2.0,"('blood', 'health')",,,,,,,,,,,,,1.0,"('test',)",,,,,,,,,,,,,,,,,,,,,,,,
720448929108795392,2753211010,Phoenix Daily News,2016-04-14 03:09:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,2.0,"('pitcher', 'sport')",,,,,,,,,,,,,,,,,,,,,,,,,,,,
720757893247578112,2601235821,Pittsburgh Today,2016-04-14 23:37:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721511612343918592,2611151319,Seattle Post,2016-04-17 01:32:00,1.0,"('police',)",1.0,"('car',)",0.0,(),,,,,,,1.0,"('club',)",,,,,1.0,"('infant',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720058000000000000,2587843805,KansasCityDailyNews,2016-04-13 01:15:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,1.0,"('drug',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721690430966902784,2495567768,San Francisco Daily,2016-04-17 13:23:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,1.0,"('shore',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720601036545609728,3074563039,St. Louis Online,2016-04-14 13:14:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719901004452331520,2495567768,San Francisco Daily,2016-04-12 14:52:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719950644883271680,2494112058,San Jose Daily,2016-04-12 18:09:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,2.0,"('hockey', 'sport')",,,,,,,,,,,,,,,,,,,,,,,,,,,,
721760787996356608,2630842499,San Diego Daily,2016-04-17 18:02:00,,,,,1.0,"('air',)",,,,,,,,,,,,,,,,,1.0,"('business',)",1.0,"('business',)",1.0,"('business',)",,,,,,,1.0,"('flight',)",,,,,,,,,,,,,,,,,,,,,,
719349978334769152,3074563039,St. Louis Online,2016-04-11 02:22:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,1.0,"('union',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720643156954497024,3899481526,Syria Today,2016-04-14 16:01:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721787000000000000,2611151319,Seattle Post,2016-04-17 19:45:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,2.0,"('student', 'university')",,,,,,,,,,,,,,,,,,,,,,,,
721188000000000000,3074013672,Oakland Online,2016-04-16 04:05:00,1.0,"('murder',)",0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720959365755248640,2587843805,KansasCityDailyNews,2016-04-15 12:58:00,0.0,(),0.0,(),0.0,(),0.0,(),,,2.0,"('delegate', 'trump')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720029111310127104,3074013672,Oakland Online,2016-04-12 23:21:00,,,0.0,(),0.0,(),0.0,(),,,,,,,1.0,"('nasa',)",1.0,"('scientist',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720468952040742912,2494112058,San Jose Daily,2016-04-14 04:29:00,0.0,(),0.0,(),0.0,(),0.0,(),,,2.0,"('clinton', 'politics')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720034000000000000,3074563039,St. Louis Online,2016-04-12 23:39:00,0.0,(),0.0,(),0.0,(),0.0,(),,,1.0,"('politics',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720931000000000000,2601235821,Pittsburgh Today,2016-04-15 11:06:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,1.0,"('draft',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
720270176030035968,2587843805,KansasCityDailyNews,2016-04-13 15:19:00,,,0.0,(),0.0,(),0.0,(),1.0,"('convention',)",2.0,"('politics', 'republican')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721009840915492864,2601235821,Pittsburgh Today,2016-04-15 16:18:00,2.0,"('arrest', 'cop')",1.0,"('hold',)",0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720632116585738240,2495567768,San Francisco Daily,2016-04-14 15:17:00,,,0.0,(),0.0,(),0.0,(),,,,,1.0,"('travel',)",,,,,,,,,,,,,,,,,,,,,1.0,"('travel',)",,,,,,,,,,,,,,,,,,,,,,
719770649019834368,2611151319,Seattle Post,2016-04-12 06:14:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,1.0,"('restaurant',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720411000000000000,2928870434,Newspeak Daily,2016-04-14 00:39:00,0.0,(),0.0,(),0.0,(),0.0,(),,,1.0,"('politics',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719671487343382528,2591847731,Boston Today,2016-04-11 23:40:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,1.0,"('health',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720276899843321856,2587843805,KansasCityDailyNews,2016-04-13 15:46:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,1.0,"('surgery',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721044298909638656,2611151319,Seattle Post,2016-04-15 18:35:00,,,0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,1.0,"('sport',)",,,,,,,,,,,,,,,,,1.0,"('bomb',)",1.0,"('marathon',)",,,,,,,,
720916053056888832,3899481526,Syria Today,2016-04-15 10:05:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('airport',)",,,,,,,,,,,,,,,,,,,,,,
719563046742429696,2494112058,San Jose Daily,2016-04-11 16:29:00,1.0,"('police',)",1.0,"('truck',)",0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('shoot',)",,,,,,,,,,
720846000000000000,2494112058,San Jose Daily,2016-04-15 05:26:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,1.0,"('game',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719372815707688960,2587843805,KansasCityDailyNews,2016-04-11 03:53:00,,,0.0,(),0.0,(),0.0,(),1.0,"('convention',)",1.0,"('politics',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720303000000000000,2630842499,San Diego Daily,2016-04-13 17:28:00,,,0.0,(),0.0,(),,,,,,,,,,,,,,,,,1.0,"('business',)",1.0,"('business',)",1.0,"('business',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719340572146708480,2495567768,San Francisco Daily,2016-04-11 01:45:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721315476307972096,3899481526,Syria Today,2016-04-16 12:33:00,0.0,(),0.0,(),0.0,(),0.0,(),,,1.0,"('secretary',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720063985651810304,2601235821,Pittsburgh Today,2016-04-13 01:40:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,2.0,"('money', 'pay')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719630670142681088,2601235821,Pittsburgh Today,2016-04-11 20:58:00,,,0.0,(),0.0,(),,,,,,,1.0,"('entertainment',)",,,,,,,,,,,,,2.0,"('entertainment', 'game')",,,,,,,,,,,,,,,,,1.0,"('white',)",,,,,,,,,,,,
721160465095663616,2587843805,KansasCityDailyNews,2016-04-16 02:17:00,2.0,"('arrest', 'police')",0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719640000000000000,2630842499,San Diego Daily,2016-04-11 21:34:00,,,0.0,(),0.0,(),0.0,(),,,1.0,"('politics',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('settlement',)",,,,,,
719977246258110464,2611151319,Seattle Post,2016-04-12 19:55:00,,,0.0,(),0.0,(),0.0,(),,,,,1.0,"('entertainment',)",,,,,,,,,,,,,1.0,"('entertainment',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720728187898966016,2587843805,KansasCityDailyNews,2016-04-14 21:39:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('airline',)",,,,,,,,,,,,,,,,,,,,,,
720973961014546432,3074563039,St. Louis Online,2016-04-15 13:56:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,1.0,"('close',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
719566952633487360,2495567768,San Francisco Daily,2016-04-11 16:45:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720428208852611072,2601235821,Pittsburgh Today,2016-04-14 01:47:00,1.0,"('police',)",0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('school',)",,,,,,,,,,,,,,,,,,,,,,,,
719803736894283776,2928870434,Newspeak Daily,2016-04-12 08:25:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,1.0,"('health',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719622936387190784,2928870434,Newspeak Daily,2016-04-11 20:27:00,,,0.0,(),,,,,1.0,"('live',)",,,,,,,,,2.0,"('brain', 'health')",,,,,,,,,1.0,"('veteran',)",,,,,,,,,,,,,,,,,,,,,1.0,"('evidence',)",,,,,,
721500342114869248,2601235821,Pittsburgh Today,2016-04-17 00:47:00,,,0.0,(),0.0,(),0.0,(),1.0,"('convention',)",2.0,"('politics', 'republican')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721505164054532096,2494112058,San Jose Daily,2016-04-17 01:06:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719694994668294144,2587843805,KansasCityDailyNews,2016-04-12 01:13:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,1.0,"('school',)",,,,,,,,,,,,,,,,,,,,,,,,
720808944306753536,2591847731,Boston Today,2016-04-15 03:00:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,2.0,"('budget', 'mayor')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720137127929847808,2630842499,San Diego Daily,2016-04-13 06:30:00,,,0.0,(),,,,,,,,,,,,,,,1.0,"('hospital',)",,,1.0,"('business',)",1.0,"('business',)",1.0,"('business',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719577381510324224,2587843805,KansasCityDailyNews,2016-04-11 17:26:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720131399349456896,2601235821,Pittsburgh Today,2016-04-13 06:07:00,,,0.0,(),0.0,(),,,1.0,"('final',)",,,,,,,,,,,,,,,,,1.0,"('game',)",2.0,"('final', 'sport')",,,,,,,,,,,,,,,,,,,,,,,,,,,,
719603853792927744,2495567768,San Francisco Daily,2016-04-11 19:11:00,0.0,(),0.0,(),0.0,(),0.0,(),,,1.0,"('delegate',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721081146860154880,2495567768,San Francisco Daily,2016-04-15 21:01:00,2.0,"('juvenile', 'police')",0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719765505653891072,3074563039,St. Louis Online,2016-04-12 05:54:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,1.0,"('close',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
720390864418148352,2494112058,San Jose Daily,2016-04-13 23:19:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,1.0,"('sport',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
720309619243900928,2611151319,Seattle Post,2016-04-13 17:56:00,,,0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,1.0,"('director',)",1.0,"('sport',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
721470891184422912,3074563039,St. Louis Online,2016-04-16 22:50:00,0.0,(),0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721004735965188096,2601235821,Pittsburgh Today,2016-04-15 15:58:00,0.0,(),0.0,(),0.0,(),0.0,(),,,1.0,"('politics',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721068973920428032,2601235821,Pittsburgh Today,2016-04-15 20:13:00,,,0.0,(),0.0,(),0.0,(),,,,,,,,,1.0,"('mass',)",3.0,"('bacteria', 'death', 'health')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720060369561980928,2591847731,Boston Today,2016-04-13 01:25:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,1.0,"('request',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719599472674607104,2495567768,San Francisco Daily,2016-04-11 18:54:00,0.0,(),0.0,(),0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,1.0,"('court',)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
720257363245006848,2495567768,San Francisco Daily,2016-04-13 14:28:00,0.0,(),0.0,(),1.0,"('earthquake',)",0.0,(),0.0,(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
